,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address
34,aYi87LRtyJd5O3qmJxmCgA,vinue-food-and-wine-bar-denver,Vinue Food and Wine Bar,https://s3-media3.fl.yelpcdn.com/bphoto/Bi4n32Sn4DA_6Fxktejy4Q/o.jpg,False,https://www.yelp.com/biz/vinue-food-and-wine-bar-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,197,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"['pickup', 'delivery']",$$,+17202871156,(720) 287-1156,2093.330545587293,39.72124,-104.9543,2817 E 3rd Ave,Ste A,,Denver,80206,US,CO,"['2817 E 3rd Ave', 'Ste A', 'Denver, CO 80206']"
35,EOh9f0jI92sZZa76QLKb-g,beckon-denver,Beckon,https://s3-media2.fl.yelpcdn.com/bphoto/a8wDD-C6Af7dgS7ViiuL_A/o.jpg,False,https://www.yelp.com/biz/beckon-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,65,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,[],$$$$,+13037490020,(303) 749-0020,3031.2962110676526,39.7611507338559,-104.982338437767,2843 Larimer St,,,Denver,80205,US,CO,"['2843 Larimer St', 'Denver, CO 80205']"
36,niBONW7lIuskJfvwReZn3A,neighbors-denver,Neighbors,https://s3-media2.fl.yelpcdn.com/bphoto/6ECyRBzWVKcLiM6JtD_XRA/o.jpg,False,https://www.yelp.com/biz/neighbors-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,96,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,['delivery'],$$,+13033331149,(303) 333-1149,4787.01911196742,39.74947,-104.91732,2202 Kearney St,,,Denver,80207,US,CO,"['2202 Kearney St', 'Denver, CO 80207']"
37,6dmt-ALx7sWcIThFLCTXmw,logan-street-denver,Logan Street,https://s3-media2.fl.yelpcdn.com/bphoto/MeZMY-mANtlswb3iPXnkTA/o.jpg,False,https://www.yelp.com/biz/logan-street-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,80,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,['delivery'],$$,+17206179400,(720) 617-9400,1378.8105122740133,39.72714,-104.98222,400 E 7th Ave,,,Denver,80203,US,CO,"['400 E 7th Ave', 'Denver, CO 80203']"
38,Amdl104fBJHDk_-Kpiic6w,lady-jane-denver-2,Lady Jane,https://s3-media1.fl.yelpcdn.com/bphoto/53CV7ysG1QeMcfPfJGQU9g/o.jpg,False,https://www.yelp.com/biz/lady-jane-denver-2?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,60,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,['delivery'],$$,+17203289288,(720) 328-9288,4640.311208183893,39.762422,-105.011744,2021 W 32nd Ave,,,Denver,80211,US,CO,"['2021 W 32nd Ave', 'Denver, CO 80211']"
39,_nAgQgTcV2YslQyUSmnw8Q,annette-aurora,Annette,https://s3-media3.fl.yelpcdn.com/bphoto/S1PXvDGeZZTu-FnBsy7npA/o.jpg,False,https://www.yelp.com/biz/annette-aurora?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,239,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,['delivery'],$$$,+17207109975,(720) 710-9975,8174.803567980656,39.75223,-104.87738,2501 Dallas St,,,Aurora,80010,US,CO,"['2501 Dallas St', 'Aurora, CO 80010']"
40,X0kfyqjT5JOwmeB_oJjimA,morin-denver,Morin,https://s3-media3.fl.yelpcdn.com/bphoto/8cl1f6eAS498S9lyB0LZRQ/o.jpg,False,https://www.yelp.com/biz/morin-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,99,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,[],,+13036230534,(303) 623-0534,3138.5525256190585,39.75033,-105.00167,1600 15th St,,,Denver,80202,US,CO,"['1600 15th St', 'Denver, CO 80202']"
41,OgrKMHnZInBRJb9VxC4RyQ,carboy-winery-denver-denver,Carboy Winery - Denver,https://s3-media3.fl.yelpcdn.com/bphoto/iDy279lXKJshnkE4t3GaFg/o.jpg,False,https://www.yelp.com/biz/carboy-winery-denver-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,33,"[{'alias': 'winetastingroom', 'title': 'Wine Tasting Room'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'giftshops', 'title': 'Gift Shops'}]",4.5,[],$$,+17206179410,(720) 617-9410,1378.8105122740133,39.72714,-104.98222,400 E 7th Ave,,,Denver,80203,US,CO,"['400 E 7th Ave', 'Denver, CO 80203']"
42,QKwQdYG-K_JNjhNY6NI3yQ,earnest-hall-denver,Earnest Hall,https://s3-media2.fl.yelpcdn.com/bphoto/vOUbLZQkhTFiUc0HZtyQcA/o.jpg,False,https://www.yelp.com/biz/earnest-hall-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,33,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"['pickup', 'delivery']",,+13039555580,(303) 955-5580,6527.344465420815,39.776858,-105.02446487546,2915 W 44th Ave,,,Denver,80211,US,CO,"['2915 W 44th Ave', 'Denver, CO 80211']"
43,JcHq_35kuy502hLM1w_5ew,noble-riot-wine-bar-denver,Noble Riot Wine Bar,https://s3-media4.fl.yelpcdn.com/bphoto/5k5IQSoZdnc7ugfbJ4bt-A/o.jpg,False,https://www.yelp.com/biz/noble-riot-wine-bar-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,29,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,[],$$,+13039935330,(303) 993-5330,2956.3926528101574,39.75972,-104.98463,1336 27th St,,,Denver,80205,US,CO,"['1336 27th St', 'Denver, CO 80205']"
44,cQvDhCiTC1q6-ofQgoPFwg,cart-driver-lohi-denver,Cart-Driver Lohi,https://s3-media2.fl.yelpcdn.com/bphoto/ZHlZTRPUfFvffHy9J1neYw/o.jpg,False,https://www.yelp.com/biz/cart-driver-lohi-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,22,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,['delivery'],,+17205012264,(720) 501-2264,4631.504207810241,39.759842,-105.01427,2239 W 30th Ave,,,Denver,80211,US,CO,"['2239 W 30th Ave', 'Denver, CO 80211']"
45,KfshPR2zeBIb4XKgAA4zEA,sunday-vinyl-denver,Sunday Vinyl,https://s3-media4.fl.yelpcdn.com/bphoto/p-usra4Hsm2Zkloyky4a4g/o.jpg,False,https://www.yelp.com/biz/sunday-vinyl-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,27,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,['delivery'],$$$,+17207381803,(720) 738-1803,3265.271313319856,39.7527549533604,-105.001170601834,1803 16th St Mall,,,Denver,80202,US,CO,"['1803 16th St Mall', 'Denver, CO 80202']"
46,IFI6Fbp4JMn_ijznHBNAiA,the-greedy-hamster-denver-2,The Greedy Hamster,https://s3-media4.fl.yelpcdn.com/bphoto/wgK9n0W4KMTAnthu5C5t8g/o.jpg,False,https://www.yelp.com/biz/the-greedy-hamster-denver-2?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,301,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['pickup', 'delivery']",$$,+13036232818,(303) 623-2818,1916.1775350533524,39.7412757873535,-104.991516113281,323 14th St,,,Denver,80202,US,CO,"['323 14th St', 'Denver, CO 80202']"
47,oS0aW6L1uSNigWvDgE76jw,undici-ristorante-englewood,Undici Ristorante,https://s3-media3.fl.yelpcdn.com/bphoto/r_VQtv94hC94BfyT5qzqxw/o.jpg,False,https://www.yelp.com/biz/undici-ristorante-englewood?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,205,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"['pickup', 'delivery']",$$,+13037612828,(303) 761-2828,9185.828935603186,39.65286,-104.97329,1200 E Hampden Ave,,,Englewood,80113,US,CO,"['1200 E Hampden Ave', 'Englewood, CO 80113']"
48,lzUBRCoBfJEtOp5KzJlw_w,pinos-place-cherry-hills-village,Pino's Place,https://s3-media3.fl.yelpcdn.com/bphoto/mnGCikMVxDtKpmUhs3Erqg/o.jpg,False,https://www.yelp.com/biz/pinos-place-cherry-hills-village?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,194,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,['delivery'],$$,+13037619917,(303) 761-9917,9187.51094356029,39.6529,-104.970812,1400 E Hampden Ave,Ste 140,,Cherry Hills Village,80113,US,CO,"['1400 E Hampden Ave', 'Ste 140', 'Cherry Hills Village, CO 80113']"
49,BtYImEGgLToHQfsDxhXh0g,the-molecule-effect-wash-park-denver,The Molecule Effect - Wash Park,https://s3-media1.fl.yelpcdn.com/bphoto/2sZTSQVDEVMmi0cLfFTD2g/o.jpg,False,https://www.yelp.com/biz/the-molecule-effect-wash-park-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,8,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",5.0,[],,+17203504065,(720) 350-4065,2921.3374813626715,39.710961,-104.982374,300 S Logan St,Ste 101,,Denver,80209,US,CO,"['300 S Logan St', 'Ste 101', 'Denver, CO 80209']"
0,EjNI-dNAMrYxKgUIkqeqhg,guard-and-grace-denver,Guard and Grace,https://s3-media2.fl.yelpcdn.com/bphoto/UNuFWyjh6evY85FeMPPoQQ/o.jpg,False,https://www.yelp.com/biz/guard-and-grace-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,1111,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,['delivery'],$$$,+13032938500,(303) 293-8500,2140.4033736245196,39.7476811908831,-104.989654496312,1801 California St,,,Denver,80202,US,CO,"['1801 California St', 'Denver, CO 80202']"
1,N_tX1pJz92Ls-4sMQvMLpA,postino-lohi-denver-7,Postino LoHi,https://s3-media4.fl.yelpcdn.com/bphoto/ahKygoarP70QcAFQg6U6Lg/o.jpg,False,https://www.yelp.com/biz/postino-lohi-denver-7?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,628,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"['pickup', 'delivery']",$$,+13034336363,(303) 433-6363,4494.647303313506,39.76151,-105.01045,2715 17th St,,,Denver,80211,US,CO,"['2715 17th St', 'Denver, CO 80211']"
2,ziS-GJn-3Ux6t5l-0IUNog,the-capital-grille-denver-3,The Capital Grille,https://s3-media2.fl.yelpcdn.com/bphoto/vAOEONNlq5dbPA9iZaHUGQ/o.jpg,False,https://www.yelp.com/biz/the-capital-grille-denver-3?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,669,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,[],$$$$,+13035392500,(303) 539-2500,2791.5904105017594,39.747876,-104.99867,1450 Larimer St,,,Denver,80202,US,CO,"['1450 Larimer St', 'Denver, CO 80202']"
3,-ZOAH1WtmplaHG5xP5Kijw,ambli-mexico-denver,Ambli Mexico,https://s3-media4.fl.yelpcdn.com/bphoto/gEzsG-RjjSlOw96rLORGtA/o.jpg,False,https://www.yelp.com/biz/ambli-mexico-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,431,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,['delivery'],$$,+13033559463,(303) 355-9463,5359.96937026475,39.705925,-104.920782272283,600 S Holly St,,,Denver,80246,US,CO,"['600 S Holly St', 'Denver, CO 80246']"
4,uOgwMiqcxqkHl8z4mkFPkQ,hudson-hill-denver,Hudson Hill,https://s3-media3.fl.yelpcdn.com/bphoto/qioL_iYEL3_6Ywpms84LIA/o.jpg,False,https://www.yelp.com/biz/hudson-hill-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,234,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,['delivery'],$$,+13038320776,(303) 832-0776,800.8200987535582,39.73695,-104.97937,619 E 13th Ave,,,Denver,80203,US,CO,"['619 E 13th Ave', 'Denver, CO 80203']"
5,FcyalVpVWzOHCYJnQDTLPw,leven-deli-denver-8,Leven Deli,https://s3-media4.fl.yelpcdn.com/bphoto/b0jahbl40vNN0x5JOx0k3Q/o.jpg,False,https://www.yelp.com/biz/leven-deli-denver-8?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,213,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"['pickup', 'delivery']",$$,+13033255691,(303) 325-5691,1675.628880964664,39.73547386,-104.98984114,123 W 12th Ave,,,Denver,80204,US,CO,"['123 W 12th Ave', 'Denver, CO 80204']"
6,ct0Jmy8KNGknmOs1apTKCA,bettola-bistro-denver,Bettola Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/NbIIPe1BFInGykMKx92hJQ/o.jpg,False,https://www.yelp.com/biz/bettola-bistro-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,231,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,['delivery'],$$,+13037501580,(303) 750-1580,10954.70379221581,39.6749149,-104.8680037,10253 E Iliff Ave,,,Denver,80247,US,CO,"['10253 E Iliff Ave', 'Denver, CO 80247']"
7,0-O-xCaxbO-ftWVEYVrRlg,barcelona-wine-bar-rino-denver,Barcelona Wine Bar RiNo,https://s3-media2.fl.yelpcdn.com/bphoto/70kVYvgrJzqJrCoaJ66aBQ/o.jpg,False,https://www.yelp.com/biz/barcelona-wine-bar-rino-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,508,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'spanish', 'title': 'Spanish'}]",4.0,['delivery'],$$,+13038163300,(303) 816-3300,3015.517481703019,39.76129,-104.9813,2900 Larimer St,,,Denver,80205,US,CO,"['2900 Larimer St', 'Denver, CO 80205']"
8,ydbPYReX0IrY1D41fLB3pA,table-6-denver,Table 6,https://s3-media1.fl.yelpcdn.com/bphoto/_gRZWO6_DvOnp8P-R_UKGg/o.jpg,False,https://www.yelp.com/biz/table-6-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,465,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,['delivery'],$$,+13038318800,(303) 831-8800,1132.5568514465483,39.7258,-104.97428,609 Corona St,,,Denver,80218,US,CO,"['609 Corona St', 'Denver, CO 80218']"
9,pNVL0J-qaChARXtjXH3jHw,crú-food-and-wine-bar-denver-2,CRÚ Food & Wine Bar,https://s3-media3.fl.yelpcdn.com/bphoto/DNdB5AK458KR4A1YURnlxw/o.jpg,False,https://www.yelp.com/biz/cr%C3%BA-food-and-wine-bar-denver-2?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,409,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,[],$$,+13038939463,(303) 893-9463,2805.1335490860165,39.7477912902832,-104.998741149902,1442 Larimer St,,,Denver,80202,US,CO,"['1442 Larimer St', 'Denver, CO 80202']"
10,V2wsNh2gEVeIulBkTqkZHw,chophouse-and-brewery-denver-denver,ChopHouse & Brewery Denver,https://s3-media2.fl.yelpcdn.com/bphoto/dXlu9QxLfW27sMHow9XFWg/o.jpg,False,https://www.yelp.com/biz/chophouse-and-brewery-denver-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,650,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"['pickup', 'delivery']",$$$,+13032960800,(303) 296-0800,3170.98090730843,39.754998,-104.99734,1735 19th St,Ste 100,,Denver,80202,US,CO,"['1735 19th St', 'Ste 100', 'Denver, CO 80202']"
11,alVuEHMqyyTpXZKcIfKT9w,white-pie-denver,White Pie,https://s3-media1.fl.yelpcdn.com/bphoto/Sh07d4YoSf0UA80Di2VpUg/o.jpg,False,https://www.yelp.com/biz/white-pie-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,267,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"['pickup', 'delivery']",$$,+13038625323,(303) 862-5323,887.4669172893492,39.74348039,-104.96942428,1702 Humboldt St,,,Denver,80218,US,CO,"['1702 Humboldt St', 'Denver, CO 80218']"
12,7DD_e7OZ7pLI7Rcx1OVAiw,the-truffle-table-denver,The Truffle Table,https://s3-media2.fl.yelpcdn.com/bphoto/D9siQ-egvssje0vb7NcR6g/o.jpg,False,https://www.yelp.com/biz/the-truffle-table-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,237,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'meats', 'title': 'Meat Shops'}]",4.5,['delivery'],$$,+13034559463,(303) 455-9463,4344.254773934977,39.7581413,-105.011678,2556 15th St,,,Denver,80211,US,CO,"['2556 15th St', 'Denver, CO 80211']"
13,q1vlnz2s5JKrVX9Bs9QOvQ,buckhorn-exchange-restaurant-denver,Buckhorn Exchange Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/tkvaQUvudGt_548QrRMDCg/o.jpg,False,https://www.yelp.com/biz/buckhorn-exchange-restaurant-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,904,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,['delivery'],$$$,+13035349505,(303) 534-9505,2978.348246614136,39.73238,-105.00494,1000 Osage St,,,Denver,80204,US,CO,"['1000 Osage St', 'Denver, CO 80204']"
14,ldW8_9yj9t3__K4vcx269g,cana-wine-bar-denver,Cana Wine Bar,https://s3-media1.fl.yelpcdn.com/bphoto/8rgpaihLMdb21Qc_TUVjMg/o.jpg,False,https://www.yelp.com/biz/cana-wine-bar-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,126,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]",5.0,[],$$,+13039937556,(303) 993-7556,7404.620959252015,39.67024,-104.987311,2554 S Broadway,,,Denver,80210,US,CO,"['2554 S Broadway', 'Denver, CO 80210']"
15,YS5GPu4yesMj6m3jiPSwSQ,barolo-grill-denver,Barolo Grill,https://s3-media1.fl.yelpcdn.com/bphoto/9dDWTYRn_PbRDmcFBklgrw/o.jpg,False,https://www.yelp.com/biz/barolo-grill-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,298,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,['delivery'],$$$,+13033931040,(303) 393-1040,1955.8285006670892,39.72546,-104.95152,3030 E 6th Ave,,,Denver,80206,US,CO,"['3030 E 6th Ave', 'Denver, CO 80206']"
16,1vz_LU-dVAXNlgETlTrB5w,bookbar-denver,Bookbar,https://s3-media1.fl.yelpcdn.com/bphoto/ryTsYNUU8NaHViXSd3h8zQ/o.jpg,False,https://www.yelp.com/biz/bookbar-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,162,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'bookstores', 'title': 'Bookstores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,['delivery'],$$,+13032840194,(303) 284-0194,7689.760844979358,39.775154,-105.0439652,4280 Tennyson St,,,Denver,80212,US,CO,"['4280 Tennyson St', 'Denver, CO 80212']"
17,nu7twq_TYLqtUHV5Q542dw,welton-room-denver,Welton Room,https://s3-media4.fl.yelpcdn.com/bphoto/jnPKaNKJlqd52wJbyVInbA/o.jpg,False,https://www.yelp.com/biz/welton-room-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,95,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",5.0,[],,+17204479502,(720) 447-9502,2140.9078357205585,39.75359,-104.97929,2590 Welton St,Ste 103,The Lydian,Denver,80205,US,CO,"['2590 Welton St', 'Ste 103', 'The Lydian', 'Denver, CO 80205']"
18,UV6iMQRTY5WwBUtuRTbRsQ,deep-roots-winery-and-bistro-denver,Deep Roots Winery and Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/vjoC6_JZQId7gwJR0NG4Bw/o.jpg,False,https://www.yelp.com/biz/deep-roots-winery-and-bistro-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,135,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'wineries', 'title': 'Wineries'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"['delivery', 'restaurant_reservation']",$$,+17203284786,(720) 328-4786,3076.6523179997475,39.75039,-105.0006,1516 Wazee,Ste A,,Denver,80202,US,CO,"['1516 Wazee', 'Ste A', 'Denver, CO 80202']"
