id,name_,image_url,is_closed,url,review_count,category,rating,price,display_phone,latitude,longitude,address1,address2,address3,city,zip_code,country,state_
ziS-GJn-3Ux6t5l-0IUNog,The Capital Grille,https://s3-media2.fl.yelpcdn.com/bphoto/vAOEONNlq5dbPA9iZaHUGQ/o.jpg,FALSE,https://www.yelp.com/biz/the-capital-grille-denver-3?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,669,Wine Bar,4.5,$$$$,(303) 539-2500,39.747876,-104.99867,1450 Larimer St,,,Denver,80202,US,CO
#NAME?,Ambli Mexico,https://s3-media4.fl.yelpcdn.com/bphoto/gEzsG-RjjSlOw96rLORGtA/o.jpg,FALSE,https://www.yelp.com/biz/ambli-mexico-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,431,Wine Bar,4.5,$$,(303) 355-9463,39.705925,-104.9207823,600 S Holly St,,,Denver,80246,US,CO
uOgwMiqcxqkHl8z4mkFPkQ,Hudson Hill,https://s3-media3.fl.yelpcdn.com/bphoto/qioL_iYEL3_6Ywpms84LIA/o.jpg,FALSE,https://www.yelp.com/biz/hudson-hill-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,234,Wine Bar,4.5,$$,(303) 832-0776,39.73695,-104.97937,619 E 13th Ave,,,Denver,80203,US,CO
FcyalVpVWzOHCYJnQDTLPw,Leven Deli,https://s3-media4.fl.yelpcdn.com/bphoto/b0jahbl40vNN0x5JOx0k3Q/o.jpg,FALSE,https://www.yelp.com/biz/leven-deli-denver-8?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,213,Wine Bar,4.5,$$,(303) 325-5691,39.73547386,-104.9898411,123 W 12th Ave,,,Denver,80204,US,CO
ct0Jmy8KNGknmOs1apTKCA,Bettola Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/NbIIPe1BFInGykMKx92hJQ/o.jpg,FALSE,https://www.yelp.com/biz/bettola-bistro-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,231,Wine Bar,4.5,$$,(303) 750-1580,39.6749149,-104.8680037,10253 E Iliff Ave,,,Denver,80247,US,CO
0-O-xCaxbO-ftWVEYVrRlg,Barcelona Wine Bar RiNo,https://s3-media2.fl.yelpcdn.com/bphoto/70kVYvgrJzqJrCoaJ66aBQ/o.jpg,FALSE,https://www.yelp.com/biz/barcelona-wine-bar-rino-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,508,Wine Bar,4,$$,(303) 816-3300,39.76129,-104.9813,2900 Larimer St,,,Denver,80205,US,CO
ydbPYReX0IrY1D41fLB3pA,Table 6,https://s3-media1.fl.yelpcdn.com/bphoto/_gRZWO6_DvOnp8P-R_UKGg/o.jpg,FALSE,https://www.yelp.com/biz/table-6-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,465,Wine Bar,4,$$,(303) 831-8800,39.7258,-104.97428,609 Corona St,,,Denver,80218,US,CO
pNVL0J-qaChARXtjXH3jHw,CRÚ Food & Wine Bar,https://s3-media3.fl.yelpcdn.com/bphoto/DNdB5AK458KR4A1YURnlxw/o.jpg,FALSE,https://www.yelp.com/biz/cr%C3%BA-food-and-wine-bar-denver-2?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,409,Wine Bar,4,$$,(303) 893-9463,39.74779129,-104.9987411,1442 Larimer St,,,Denver,80202,US,CO
V2wsNh2gEVeIulBkTqkZHw,ChopHouse & Brewery Denver,https://s3-media2.fl.yelpcdn.com/bphoto/dXlu9QxLfW27sMHow9XFWg/o.jpg,FALSE,https://www.yelp.com/biz/chophouse-and-brewery-denver-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,650,Wine Bar,4,$$$,(303) 296-0800,39.754998,-104.99734,1735 19th St,Ste 100,,Denver,80202,US,CO
alVuEHMqyyTpXZKcIfKT9w,White Pie,https://s3-media1.fl.yelpcdn.com/bphoto/Sh07d4YoSf0UA80Di2VpUg/o.jpg,FALSE,https://www.yelp.com/biz/white-pie-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,267,Wine Bar,4.5,$$,(303) 862-5323,39.74348039,-104.9694243,1702 Humboldt St,,,Denver,80218,US,CO
7DD_e7OZ7pLI7Rcx1OVAiw,The Truffle Table,https://s3-media2.fl.yelpcdn.com/bphoto/D9siQ-egvssje0vb7NcR6g/o.jpg,FALSE,https://www.yelp.com/biz/the-truffle-table-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,237,Wine Bar,4.5,$$,(303) 455-9463,39.7581413,-105.011678,2556 15th St,,,Denver,80211,US,CO
q1vlnz2s5JKrVX9Bs9QOvQ,Buckhorn Exchange Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/tkvaQUvudGt_548QrRMDCg/o.jpg,FALSE,https://www.yelp.com/biz/buckhorn-exchange-restaurant-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,904,Wine Bar,3.5,$$$,(303) 534-9505,39.73238,-105.00494,1000 Osage St,,,Denver,80204,US,CO
ldW8_9yj9t3__K4vcx269g,Cana Wine Bar,https://s3-media1.fl.yelpcdn.com/bphoto/8rgpaihLMdb21Qc_TUVjMg/o.jpg,FALSE,https://www.yelp.com/biz/cana-wine-bar-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,126,Wine Bar,5,$$,(303) 993-7556,39.67024,-104.987311,2554 S Broadway,,,Denver,80210,US,CO
YS5GPu4yesMj6m3jiPSwSQ,Barolo Grill,https://s3-media1.fl.yelpcdn.com/bphoto/9dDWTYRn_PbRDmcFBklgrw/o.jpg,FALSE,https://www.yelp.com/biz/barolo-grill-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,298,Wine Bar,4,$$$,(303) 393-1040,39.72546,-104.95152,3030 E 6th Ave,,,Denver,80206,US,CO
1vz_LU-dVAXNlgETlTrB5w,Bookbar,https://s3-media1.fl.yelpcdn.com/bphoto/ryTsYNUU8NaHViXSd3h8zQ/o.jpg,FALSE,https://www.yelp.com/biz/bookbar-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,162,Wine Bar,4.5,$$,(303) 284-0194,39.775154,-105.0439652,4280 Tennyson St,,,Denver,80212,US,CO
nu7twq_TYLqtUHV5Q542dw,Welton Room,https://s3-media4.fl.yelpcdn.com/bphoto/jnPKaNKJlqd52wJbyVInbA/o.jpg,FALSE,https://www.yelp.com/biz/welton-room-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,95,Wine Bar,5,,(720) 447-9502,39.75359,-104.97929,2590 Welton St,Ste 103,The Lydian,Denver,80205,US,CO
UV6iMQRTY5WwBUtuRTbRsQ,Deep Roots Winery and Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/vjoC6_JZQId7gwJR0NG4Bw/o.jpg,FALSE,https://www.yelp.com/biz/deep-roots-winery-and-bistro-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,135,Wine Bar,4.5,$$,(720) 328-4786,39.75039,-105.0006,1516 Wazee,Ste A,,Denver,80202,US,CO
EnG68SKKmVENncKzo2bMOg,The 9th Door Capitol Hill,https://s3-media3.fl.yelpcdn.com/bphoto/1-yU8cSeqvTd0wM4W0aLjw/o.jpg,FALSE,https://www.yelp.com/biz/the-9th-door-capitol-hill-denver-3?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,230,Wine Bar,4,$$,(303) 832-7027,39.731247,-104.986621,925 Lincoln St,Ste C,,Denver,80203,US,CO
HkuesYkfKvKQ4Wkek8WQjQ,Bar Max,https://s3-media3.fl.yelpcdn.com/bphoto/57oiDEQZV27fGKUAGRRbDg/o.jpg,FALSE,https://www.yelp.com/biz/bar-max-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,143,Wine Bar,4.5,$$,(303) 333-0003,39.7400314,-104.9583975,2412 E Colfax Ave,,,Denver,80206,US,CO
ifhZiI256AkL_x2nOaU3gQ,Cattivella,https://s3-media3.fl.yelpcdn.com/bphoto/TX_3pt3j22BNM6VVSSKa-g/o.jpg,FALSE,https://www.yelp.com/biz/cattivella-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,288,Wine Bar,4,$$,(303) 645-3779,39.759291,-104.868494,10195 E 29th Dr,Ste 110,,Denver,80238,US,CO
b6mLmT6x35GH8X7eOiGvwg,The Bindery,https://s3-media4.fl.yelpcdn.com/bphoto/AYRZJZW00LPzougy4UEedw/o.jpg,FALSE,https://www.yelp.com/biz/the-bindery-denver-2?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,262,Wine Bar,4,$$,(303) 993-2364,39.76068,-105.00649,1817 Central St,,,Denver,80211,US,CO
_i2lNuJr7Z3K1gsZuBtk2g,Il Posto,https://s3-media3.fl.yelpcdn.com/bphoto/PkTDrwudXEvSv7-wrY-Mog/o.jpg,FALSE,https://www.yelp.com/biz/il-posto-denver-4?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,442,Wine Bar,3.5,$$$,(303) 394-0100,39.75899,-104.9853,2601 Larimer St,,,Denver,80205,US,CO
xxIlb8836QDY8iPNldVmfA,Venice Ristorante & Wine Bar,https://s3-media1.fl.yelpcdn.com/bphoto/3u-6BvU6N140JycU9MawaQ/o.jpg,FALSE,https://www.yelp.com/biz/venice-ristorante-and-wine-bar-denver-2?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,360,Wine Bar,3.5,$$$,(303) 534-2222,39.7527782,-104.999532,1700 Wynkoop St,,,Denver,80202,US,CO
46gG3_h3zwFfkf4_183Ydg,Somebody People,https://s3-media2.fl.yelpcdn.com/bphoto/d19Y4NwsRY_mTQS9r28nGg/o.jpg,FALSE,https://www.yelp.com/biz/somebody-people-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,92,Wine Bar,4.5,$$,(720) 502-5681,39.695218,-104.987801,1165 S Broadway,Ste 104,,Denver,80210,US,CO
XFsr57iiMGVpLmSrqZnrEQ,Nonna's Chicago Bistro,https://s3-media1.fl.yelpcdn.com/bphoto/k37omQvs4DzLU2IlKvcK0Q/o.jpg,FALSE,https://www.yelp.com/biz/nonnas-chicago-bistro-denver-3?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,260,Wine Bar,4,$$,(303) 399-2000,39.7028,-104.911849,6603 Leetsdale Dr,H & I,,Denver,80224,US,CO
57a4ZF4EQA-hESKM2pCi4w,Ruth's Chris Steak House,https://s3-media1.fl.yelpcdn.com/bphoto/-3yaw4NTyc9aQTbgnwjFZQ/o.jpg,FALSE,https://www.yelp.com/biz/ruths-chris-steak-house-denver-5?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,325,Wine Bar,3.5,$$$,(303) 825-0713,39.74453213,-104.9933984,707 15th St,,,Denver,80202,US,CO
AHv9ZV6D_QUrw8rxfDaREQ,Pizza Republica,https://s3-media1.fl.yelpcdn.com/bphoto/0tFt01QgH0wQyGK9zF1NmA/o.jpg,FALSE,https://www.yelp.com/biz/pizza-republica-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,369,Wine Bar,3.5,$$,(303) 623-2811,39.7442288,-104.9962604,890 14th St,,,Denver,80202,US,CO
E4HzQMzTSWlRjc8_DCnOYg,Postino Broadway,https://s3-media1.fl.yelpcdn.com/bphoto/yXlL3qQiD_2vklbZlCQs0w/o.jpg,FALSE,https://www.yelp.com/biz/postino-broadway-denver-2?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,95,Wine Bar,4.5,$$,(303) 351-7000,39.719146,-104.987748,145 N Broadway,,,Denver,80223,US,CO
A5_tuFXYDz7V_a0_7CbjfA,Luca,https://s3-media1.fl.yelpcdn.com/bphoto/veszphCDiuekT1ltDa0UcQ/o.jpg,FALSE,https://www.yelp.com/biz/luca-denver-2?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,251,Wine Bar,3.5,$$$,(303) 832-6600,39.72754,-104.98378,711 Grant St,,,Denver,80203,US,CO
C41Csnb8IAXp1J6FezP6TA,Sienna Wine Bar & Small Plates,https://s3-media2.fl.yelpcdn.com/bphoto/5fisqvoKIHGTn035jPomng/o.jpg,FALSE,https://www.yelp.com/biz/sienna-wine-bar-and-small-plates-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,140,Wine Bar,4,$$,(303) 355-2202,39.7349699,-104.94666,3422 E 12th Ave,,,Denver,80206,US,CO
trkF3kSr-bMq2rQ4szY_pQ,Coperta,https://s3-media2.fl.yelpcdn.com/bphoto/LzzEXNUjpJrtedPacUpCng/o.jpg,FALSE,https://www.yelp.com/biz/coperta-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,251,Wine Bar,4,$$,(720) 749-4666,39.74742,-104.9821599,400 E 20th Ave,,,Denver,80205,US,CO
Ye5urXUjK0HbIDcsehFZTA,Officers Club,https://s3-media2.fl.yelpcdn.com/bphoto/8btJOUNTaKYGkOYZJGaZWw/o.jpg,FALSE,https://www.yelp.com/biz/officers-club-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,122,Wine Bar,4.5,$$$,(303) 284-0714,39.71929845,-104.8972661,84 Rampart Way,,,Denver,80230,US,CO
aYi87LRtyJd5O3qmJxmCgA,Vinue Food and Wine Bar,https://s3-media3.fl.yelpcdn.com/bphoto/Bi4n32Sn4DA_6Fxktejy4Q/o.jpg,FALSE,https://www.yelp.com/biz/vinue-food-and-wine-bar-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,197,Wine Bar,4,$$,(720) 287-1156,39.72124,-104.9543,2817 E 3rd Ave,Ste A,,Denver,80206,US,CO
EOh9f0jI92sZZa76QLKb-g,Beckon,https://s3-media2.fl.yelpcdn.com/bphoto/a8wDD-C6Af7dgS7ViiuL_A/o.jpg,FALSE,https://www.yelp.com/biz/beckon-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,65,Wine Bar,4.5,$$$$,(303) 749-0020,39.76115073,-104.9823384,2843 Larimer St,,,Denver,80205,US,CO
niBONW7lIuskJfvwReZn3A,Neighbors,https://s3-media2.fl.yelpcdn.com/bphoto/6ECyRBzWVKcLiM6JtD_XRA/o.jpg,FALSE,https://www.yelp.com/biz/neighbors-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,96,Wine Bar,4.5,$$,(303) 333-1149,39.74947,-104.91732,2202 Kearney St,,,Denver,80207,US,CO
6dmt-ALx7sWcIThFLCTXmw,Logan Street,https://s3-media2.fl.yelpcdn.com/bphoto/MeZMY-mANtlswb3iPXnkTA/o.jpg,FALSE,https://www.yelp.com/biz/logan-street-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,80,Wine Bar,4.5,$$,(720) 617-9400,39.72714,-104.98222,400 E 7th Ave,,,Denver,80203,US,CO
Amdl104fBJHDk_-Kpiic6w,Lady Jane,https://s3-media1.fl.yelpcdn.com/bphoto/53CV7ysG1QeMcfPfJGQU9g/o.jpg,FALSE,https://www.yelp.com/biz/lady-jane-denver-2?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,60,Wine Bar,4.5,$$,(720) 328-9288,39.762422,-105.011744,2021 W 32nd Ave,,,Denver,80211,US,CO
_nAgQgTcV2YslQyUSmnw8Q,Annette,https://s3-media3.fl.yelpcdn.com/bphoto/S1PXvDGeZZTu-FnBsy7npA/o.jpg,FALSE,https://www.yelp.com/biz/annette-aurora?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,239,Wine Bar,4.5,$$$,(720) 710-9975,39.75223,-104.87738,2501 Dallas St,,,Aurora,80010,US,CO
X0kfyqjT5JOwmeB_oJjimA,Morin,https://s3-media3.fl.yelpcdn.com/bphoto/8cl1f6eAS498S9lyB0LZRQ/o.jpg,FALSE,https://www.yelp.com/biz/morin-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,99,Wine Bar,4,,(303) 623-0534,39.75033,-105.00167,1600 15th St,,,Denver,80202,US,CO
OgrKMHnZInBRJb9VxC4RyQ,Carboy Winery - Denver,https://s3-media3.fl.yelpcdn.com/bphoto/iDy279lXKJshnkE4t3GaFg/o.jpg,FALSE,https://www.yelp.com/biz/carboy-winery-denver-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,33,Wine Bar,4.5,$$,(720) 617-9410,39.72714,-104.98222,400 E 7th Ave,,,Denver,80203,US,CO
QKwQdYG-K_JNjhNY6NI3yQ,Earnest Hall,https://s3-media2.fl.yelpcdn.com/bphoto/vOUbLZQkhTFiUc0HZtyQcA/o.jpg,FALSE,https://www.yelp.com/biz/earnest-hall-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,33,Wine Bar,4.5,,(303) 955-5580,39.776858,-105.0244649,2915 W 44th Ave,,,Denver,80211,US,CO
JcHq_35kuy502hLM1w_5ew,Noble Riot Wine Bar,https://s3-media4.fl.yelpcdn.com/bphoto/5k5IQSoZdnc7ugfbJ4bt-A/o.jpg,FALSE,https://www.yelp.com/biz/noble-riot-wine-bar-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,29,Wine Bar,4.5,$$,(303) 993-5330,39.75972,-104.98463,1336 27th St,,,Denver,80205,US,CO
cQvDhCiTC1q6-ofQgoPFwg,Cart-Driver Lohi,https://s3-media2.fl.yelpcdn.com/bphoto/ZHlZTRPUfFvffHy9J1neYw/o.jpg,FALSE,https://www.yelp.com/biz/cart-driver-lohi-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,22,Wine Bar,4.5,,(720) 501-2264,39.759842,-105.01427,2239 W 30th Ave,,,Denver,80211,US,CO
KfshPR2zeBIb4XKgAA4zEA,Sunday Vinyl,https://s3-media4.fl.yelpcdn.com/bphoto/p-usra4Hsm2Zkloyky4a4g/o.jpg,FALSE,https://www.yelp.com/biz/sunday-vinyl-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,27,Wine Bar,4.5,$$$,(720) 738-1803,39.75275495,-105.0011706,1803 16th St Mall,,,Denver,80202,US,CO
IFI6Fbp4JMn_ijznHBNAiA,The Greedy Hamster,https://s3-media4.fl.yelpcdn.com/bphoto/wgK9n0W4KMTAnthu5C5t8g/o.jpg,FALSE,https://www.yelp.com/biz/the-greedy-hamster-denver-2?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,301,Wine Bar,4,$$,(303) 623-2818,39.74127579,-104.9915161,323 14th St,,,Denver,80202,US,CO
oS0aW6L1uSNigWvDgE76jw,Undici Ristorante,https://s3-media3.fl.yelpcdn.com/bphoto/r_VQtv94hC94BfyT5qzqxw/o.jpg,FALSE,https://www.yelp.com/biz/undici-ristorante-englewood?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,205,Wine Bar,4,$$,(303) 761-2828,39.65286,-104.97329,1200 E Hampden Ave,,,Englewood,80113,US,CO
lzUBRCoBfJEtOp5KzJlw_w,Pino's Place,https://s3-media3.fl.yelpcdn.com/bphoto/mnGCikMVxDtKpmUhs3Erqg/o.jpg,FALSE,https://www.yelp.com/biz/pinos-place-cherry-hills-village?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,194,Wine Bar,4,$$,(303) 761-9917,39.6529,-104.970812,1400 E Hampden Ave,Ste 140,,Cherry Hills Village,80113,US,CO
BtYImEGgLToHQfsDxhXh0g,The Molecule Effect - Wash Park,https://s3-media1.fl.yelpcdn.com/bphoto/2sZTSQVDEVMmi0cLfFTD2g/o.jpg,FALSE,https://www.yelp.com/biz/the-molecule-effect-wash-park-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,8,Wine Bar,5,,(720) 350-4065,39.710961,-104.982374,300 S Logan St,Ste 101,,Denver,80209,US,CO
K06lMZB5QhZyo_KSr5jfZQ,Stranahan's Colorado Whiskey,https://s3-media4.fl.yelpcdn.com/bphoto/sSk1-vYp7n35Da10MKvvWw/o.jpg,FALSE,https://www.yelp.com/biz/stranahans-colorado-whiskey-denver-2?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,508,Distillery,5,$$,(303) 296-7440,39.7127,-104.99876,200 S Kalamath St,,,Denver,80223,US,CO
DhnJbIRa-3zkqEH7vLGodQ,Leopold Brothers,https://s3-media1.fl.yelpcdn.com/bphoto/nCq2-VfjrC7gMuqNLSt9lg/o.jpg,FALSE,https://www.yelp.com/biz/leopold-brothers-denver?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,128,Distillery,5,$$,(303) 307-1515,39.79273,-104.86244,5285 Joliet St,,,Denver,80239,US,CO
jqXb8ncCZ2UsyPWUyFHjgQ,The Family Jones,https://s3-media4.fl.yelpcdn.com/bphoto/b2N0DLQ3PTI8znK_no3bag/o.jpg,FALSE,https://www.yelp.com/biz/the-family-jones-denver-2?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,117,Distillery,4.5,$$,(303) 481-8185,39.76292,-105.0056,3245 Osage St,,,Denver,80211,US,CO
mcpZIYiBWwKDtw8SddTenA,Bear Creek Distillery,https://s3-media1.fl.yelpcdn.com/bphoto/O_iLAzLOpm3BuWH1PasZhQ/o.jpg,FALSE,https://www.yelp.com/biz/bear-creek-distillery-denver-2?adjust_creative=2HS7cwZSZjB4KpQC_8JOTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2HS7cwZSZjB4KpQC_8JOTw,101,Distillery,4.5,$$,(303) 955-4638,39.68257141,-104.9891129,1879 S Acoma St,,,Denver,80223,US,CO
